CPI_CHN,CPI_GBR,Date,CPI_CHN-1,CPI_CHN-2,CPI_CHN-3,CPI_CHN-4,CPI_CHN-5,CPI_CHN-6,CPI_CHN-7,CPI_CHN-8,CPI_CHN-12,CPI_GBR-1,CPI_GBR-2,CPI_GBR-3,CPI_GBR-4,CPI_GBR-5,CPI_GBR-6,CPI_GBR-7,CPI_GBR-8,CPI_GBR-12
96.8644359425922,98.1132075471698,200910,96.95900892694479,96.57272832533751,96.0922669581587,96.0922669581587,96.5751430132993,96.8657395599279,97.05985951701379,97.3519151434181,97.4565697050667,98.00221975582691,98.00221975582691,97.66925638179801,97.780244173141,97.5582685904551,97.1143174250832,96.8923418423974,96.78135405105441,96.8923418423974
97.1559280176515,98.33518312985571,200911,96.8644359425922,96.95900892694479,96.57272832533751,96.0922669581587,96.0922669581587,96.5751430132993,96.8657395599279,97.05985951701379,96.67691747130621,98.1132075471698,98.00221975582691,98.00221975582691,97.66925638179801,97.780244173141,97.5582685904551,97.1143174250832,96.8923418423974,96.8923418423974
98.1275682678488,98.6681465038846,200912,97.1559280176515,96.8644359425922,96.95900892694479,96.57272832533751,96.0922669581587,96.0922669581587,96.5751430132993,96.8657395599279,96.4835634906176,98.33518312985571,98.1132075471698,98.00221975582691,98.00221975582691,97.66925638179801,97.780244173141,97.5582685904551,97.1143174250832,96.6703662597114
98.71055241796721,98.5571587125416,201001,98.1275682678488,97.1559280176515,96.8644359425922,96.95900892694479,96.57272832533751,96.0922669581587,96.0922669581587,96.5751430132993,97.3519151434181,98.6681465038846,98.33518312985571,98.1132075471698,98.00221975582691,98.00221975582691,97.66925638179801,97.780244173141,97.5582685904551,96.11542730299671
99.900811724459,98.77913429522751,201002,98.71055241796721,98.1275682678488,97.1559280176515,96.8644359425922,96.95900892694479,96.57272832533751,96.0922669581587,96.0922669581587,97.3519151434181,98.5571587125416,98.6681465038846,98.33518312985571,98.1132075471698,98.00221975582691,98.00221975582691,97.66925638179801,97.780244173141,96.78135405105441
99.1963725430659,99.2230854605994,201003,99.900811724459,98.71055241796721,98.1275682678488,97.1559280176515,96.8644359425922,96.95900892694479,96.57272832533751,96.0922669581587,97.05985951701379,98.77913429522751,98.5571587125416,98.6681465038846,98.33518312985571,98.1132075471698,98.00221975582691,98.00221975582691,97.66925638179801,96.8923418423974
99.39879759519042,99.77802441731409,201004,99.1963725430659,99.900811724459,98.71055241796721,98.1275682678488,97.1559280176515,96.8644359425922,96.95900892694479,96.57272832533751,96.8657395599279,99.2230854605994,98.77913429522751,98.5571587125416,98.6681465038846,98.33518312985571,98.1132075471698,98.00221975582691,98.00221975582691,97.1143174250832
99.3016335701706,100.0,201005,99.39879759519042,99.1963725430659,99.900811724459,98.71055241796721,98.1275682678488,97.1559280176515,96.8644359425922,96.95900892694479,96.5751430132993,99.77802441731409,99.2230854605994,98.77913429522751,98.5571587125416,98.6681465038846,98.33518312985571,98.1132075471698,98.00221975582691,97.5582685904551
98.70245541588221,100.110987791343,201006,99.3016335701706,99.39879759519042,99.1963725430659,99.900811724459,98.71055241796721,98.1275682678488,97.1559280176515,96.8644359425922,96.0922669581587,100.0,99.77802441731409,99.2230854605994,98.77913429522751,98.5571587125416,98.6681465038846,98.33518312985571,98.1132075471698,97.780244173141
99.09920851804621,99.889012208657,201007,98.70245541588221,99.3016335701706,99.39879759519042,99.1963725430659,99.900811724459,98.71055241796721,98.1275682678488,97.1559280176515,96.0922669581587,100.110987791343,100.0,99.77802441731409,99.2230854605994,98.77913429522751,98.5571587125416,98.6681465038846,98.33518312985571,97.66925638179801
