"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITONO","Normalised (CLI)","CHN","China (People's Republic of)","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,99.1831,,
"LOLITONO","Normalised (CLI)","CHN","China (People's Republic of)","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,99.18719,,
"LOLITONO","Normalised (CLI)","CHN","China (People's Republic of)","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,99.26738,,
"LOLITONO","Normalised (CLI)","CHN","China (People's Republic of)","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,99.40907,,
"LOLITONO","Normalised (CLI)","CHN","China (People's Republic of)","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,99.6049,,
"LOLITONO","Normalised (CLI)","CHN","China (People's Republic of)","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,99.88808,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units",,,99.65613,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units",,,99.98678,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units",,,100.4146,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units",,,100.8954,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-05","May-2000","IDX","Index","0","Units",,,101.369,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units",,,101.775,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units",,,102.0696,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units",,,102.217,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units",,,102.189,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units",,,101.9741,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units",,,101.5706,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units",,,100.9916,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units",,,100.2838,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units",,,99.51018,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units",,,98.73949,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units",,,98.04089,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-05","May-2001","IDX","Index","0","Units",,,97.47093,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units",,,97.05453,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units",,,96.75513,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units",,,96.52267,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units",,,96.33266,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units",,,96.21991,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units",,,96.24016,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units",,,96.42522,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units",,,96.75558,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units",,,97.17355,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units",,,97.61227,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units",,,98.01686,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-05","May-2002","IDX","Index","0","Units",,,98.34656,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units",,,98.57822,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units",,,98.71433,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units",,,98.76958,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units",,,98.76364,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units",,,98.71959,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units",,,98.65768,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units",,,98.59154,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units",,,98.52537,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units",,,98.46083,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units",,,98.40367,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units",,,98.36975,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-05","May-2003","IDX","Index","0","Units",,,98.3779,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units",,,98.44075,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units",,,98.55236,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units",,,98.70082,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units",,,98.87682,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units",,,99.07899,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units",,,99.30776,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units",,,99.55676,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units",,,99.80212,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units",,,100.0134,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units",,,100.1639,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units",,,100.2428,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-05","May-2004","IDX","Index","0","Units",,,100.2507,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units",,,100.2008,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units",,,100.1237,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units",,,100.0576,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units",,,100.0391,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units",,,100.0947,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units",,,100.2359,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units",,,100.4509,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units",,,100.6886,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units",,,100.8888,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units",,,101.0087,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units",,,101.0521,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-05","May-2005","IDX","Index","0","Units",,,101.0476,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units",,,101.0322,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units",,,101.0396,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units",,,101.0947,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units",,,101.2082,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units",,,101.3669,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units",,,101.5478,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units",,,101.7273,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units",,,101.8906,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units",,,102.0253,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units",,,102.1179,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units",,,102.1513,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-05","May-2006","IDX","Index","0","Units",,,102.1149,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units",,,102.0178,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units",,,101.9085,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units",,,101.846,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units",,,101.8732,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units",,,101.9864,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units",,,102.1534,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units",,,102.326,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units",,,102.4483,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units",,,102.4713,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units",,,102.3717,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units",,,102.1775,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-05","May-2007","IDX","Index","0","Units",,,101.9446,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units",,,101.7412,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units",,,101.6348,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units",,,101.6779,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units",,,101.8879,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units",,,102.2151,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units",,,102.5755,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units",,,102.8736,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units",,,103.0221,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units",,,102.9559,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units",,,102.6575,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units",,,102.1614,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-05","May-2008","IDX","Index","0","Units",,,101.5406,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units",,,100.8714,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units",,,100.2066,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units",,,99.57712,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units",,,98.99287,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units",,,98.44098,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units",,,97.90675,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units",,,97.39217,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units",,,96.93315,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units",,,96.57848,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units",,,96.36409,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units",,,96.27895,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-05","May-2009","IDX","Index","0","Units",,,96.29214,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units",,,96.37025,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units",,,96.48737,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units",,,96.62596,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units",,,96.77467,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units",,,96.92413,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units",,,97.06867,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units",,,97.20752,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units",,,97.34591,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units",,,97.49163,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units",,,97.65126,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units",,,97.82546,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-05","May-2010","IDX","Index","0","Units",,,98.01336,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units",,,98.21534,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units",,,98.43437,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units",,,98.67348,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units",,,98.93149,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units",,,99.197,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units",,,99.45534,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units",,,99.69434,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units",,,99.91,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units",,,100.1029,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units",,,100.276,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units",,,100.4335,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-05","May-2011","IDX","Index","0","Units",,,100.5769,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units",,,100.7021,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units",,,100.7968,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units",,,100.8452,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units",,,100.8341,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units",,,100.7623,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units",,,100.6366,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2011-12","Dec-2011","IDX","Index","0","Units",,,100.472,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-01","Jan-2012","IDX","Index","0","Units",,,100.2957,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-02","Feb-2012","IDX","Index","0","Units",,,100.1363,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-03","Mar-2012","IDX","Index","0","Units",,,100.0147,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-04","Apr-2012","IDX","Index","0","Units",,,99.93264,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-05","May-2012","IDX","Index","0","Units",,,99.88299,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units",,,99.8573,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units",,,99.85036,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units",,,99.86234,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units",,,99.89936,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units",,,99.97261,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units",,,100.093,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units",,,100.2631,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units",,,100.4656,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units",,,100.6751,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units",,,100.866,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units",,,101.0207,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-05","May-2013","IDX","Index","0","Units",,,101.1281,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units",,,101.1839,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units",,,101.1952,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units",,,101.1738,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units",,,101.133,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units",,,101.0867,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units",,,101.0432,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units",,,100.9991,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units",,,100.933,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units",,,100.8223,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units",,,100.6605,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units",,,100.4782,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-05","May-2014","IDX","Index","0","Units",,,100.3193,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units",,,100.2183,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units",,,100.1763,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units",,,100.1786,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units",,,100.2074,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units",,,100.2514,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,100.304,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,100.3606,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,100.4151,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,100.4612,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,100.4939,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,100.5119,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,100.5148,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,100.503,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,100.477,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,100.4371,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,100.3831,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,100.3159,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,100.2355,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,100.141,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,100.03,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,99.89824,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,99.7386,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,99.54285,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,99.31079,,
"LORSGPNO","Normalised (GDP)","TUR","Turkey","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,99.06227,,
